"id";"view";"coord0";"coord1";"coord2";"coord3";"coord4";"coord5";"coord6";"coord7";"coord8";"coord9";"coord10";"coord11";"coord12";"coord13";"coord14";"coord15";"coord16";"coord17";"coord18";"coord19";"coord20";"coord21"
"EL72513";"D";-15.2493066255378;-15.8529119294286;-4.91401666399583;7.8366146266558;22.9133428340967;3.62566722011689;4.65226866351307;4.22455847441377;-5.85938371891413;-2.51425768628946;-14.1330944133076;6.48818797982503;-6.07228322139475;10.6069263922745;6.07520124492916;-0.0847700033466768;0.600096075155287;5.9887695795062;5.72683618748312;-7.0453449770803;4.94187265572847;3.21400120065094
"EL72516";"D";-10.0708994669174;-16.6364700571407;-5.078627037694;5.08775557139947;21.9256453100055;5.19752166968383;9.14503432386621;2.94050408180026;-6.98226131538454;-7.22585660781685;-12.9224812240574;12.5169238937424;-9.29926027430681;12.4704964770272;13.5820660935199;-1.81026158123578;3.09955153575001;1.99471086810996;-0.633770404537809;-7.98323197664006;5.81795533580017;-2.65855250021166
"EL72707";"D";13.4527516871273;-20.5578371833729;-4.6877547222502;-11.7425381475748;2.07806403742992;1.00385295177389;-1.67015130790267;10.6507982384016;5.8990898321359;17.5067495497708;-1.16499048800897;-0.741306304883406;9.9229752946711;5.15385360491888;0.901385844198635;-3.02440300483677;6.11338228858934;2.28481066894014;-0.736418101533642;2.71004204077327;3.90599790752264;-6.88939125470958
"EL72708";"D";13.4345917235416;-21.8802541862174;-3.45740813493199;-12.3256204355958;1.57592583636704;-0.470926695906508;-1.77398325295844;8.28243229036124;6.2778706170634;17.8361562741009;-1.90605973217671;-0.25639936174353;9.01584984204737;5.545618859755;-1.83509228827628;-3.38955014883802;7.47069520396483;1.61706099784436;-1.46480979288742;2.66366298111977;3.98909335041195;-5.8220580544671
"EL72709";"D";14.4973046164354;-21.8890738578311;-3.51926160693486;-11.7540832145394;1.39629216623003;0.980692236131132;-1.82289792349549;8.83918125506409;6.65458468034154;17.2497848006025;-1.5889513472958;-0.639968091024802;9.25134756836024;5.06759954275382;-0.38194950433549;-3.737483153836;6.47443956540469;2.47027935243116;-1.77437211408072;2.93109391975545;3.36502205264127;-6.21647595131411
"EL72710";"D";13.5310064678495;-21.1181074014931;-5.37176179350195;-12.6677829058217;2.16523266853546;-0.494014992789037;-1.92012326406028;8.31782769136579;5.08635851772815;18.3988446090969;-0.751314224309614;0.362294547987155;8.77875949289229;6.38473829975876;-1.43359407285599;-3.2209266869641;7.15632932011779;0.475640836748174;-1.08700954989801;2.60664741449971;3.76360377924463;-5.54419435629226
"EL72711";"D";14.8996763736806;-19.0583634616024;-7.95809374057499;-12.7872300402112;2.94373124653562;-1.24282650305331;-1.05875212783895;9.84781734077825;5.07435941619033;18.2912421243951;0.836349540687516;0.268696202625726;10.1457063877985;7.43280460921532;0.187287116612075;-0.921135954784872;5.15410460957646;0.00865596395220837;0.5803202702969;2.14528605298656;4.68189148365301;-5.73933226794876
"EL43106";"D";14.9309765941587;-9.15899815221622;-18.4267756289783;-11.3738441956043;8.3652652329381;-16.1684803979084;-1.22171700661157;-0.767238658321579;-9.53575049181064;5.78324230515698;10.1853554665386;4.15152372333948;-3.46929154115581;-1.21576756680039;-7.04575868093651;-8.38822565057867;2.45083636561302;-3.3548118986739;-2.51427475228508;-1.84828162601772;4.44402864248871;6.60302138925618
"EL43107";"D";12.6891984581051;-3.34977737935349;-23.0628587337684;-9.48945675871724;7.07008752363348;-15.5101056656275;-2.32013961168309;1.88054919018054;-9.62511737375458;0.988869498684079;11.6201878952765;3.16388265339311;-5.42037760501143;-4.78925905202584;-5.94002064949257;-6.92436376013199;2.8633862342521;-0.669588468107339;-0.826645394778205;-1.28662886410109;4.18223584573029;6.13441234652803
"EL75679";"D";0.0849559868208572;-15.6122831523755;-5.43265658620508;16.039817652248;2.37239739072981;8.67714460084088;14.2427302803299;-4.69714449925928;-3.47051865559931;-11.497066362245;8.65952511686971;10.2164501160658;9.37040542967014;-17.1393375937145;-6.45833315900925;-9.22275418175643;-1.83127651667831;0.114866326127288;7.99378390213887;-1.70894171667568;1.00811272793702;-11.7307838217961
"EL75680";"D";0.310145051160399;-18.1347206433247;-1.16013509151259;14.9099645391516;2.47004721157994;8.23763181165262;13.7550671139898;-6.70935643384353;-2.47524348916468;-13.6092724785272;9.88061088139556;10.2809639523348;10.0289718579943;-16.0339432930702;-5.28731553756319;-8.63927861499694;0.834599085780884;1.08294215528159;6.44411969691526;-0.834427421297434;-1.02217309804322;-14.2287866154485
"EL72664";"D";13.7369389297284;-7.47838674083774;-22.9494021108565;-2.63496559321774;2.38752115609456;-0.948592883976108;-0.936942131956246;-1.98681151734982;-5.60172237405564;8.27262426127797;8.60009180227938;-2.5279426286104;-4.01073406942849;9.367196930886;-2.85812506149469;6.67425800484862;-2.15437794926864;-9.86213903755361;-0.117346467387675;-2.79277987840544;-1.67737785426769;0.552345467861373
"EL72665";"D";15.6431783984698;-22.5813708546164;-10.9958982004675;-7.0684309974583;-2.6536576416653;-0.150235317798578;-0.00954555993604466;-5.45404361443365;0.0782213141695071;11.5624606373042;3.14321640451137;5.90999183444463;-0.234159027083447;13.3051017948982;-10.9667561706983;0.367087912065748;2.68717173085575;-8.68679887753958;-1.43400650107173;4.93460166893958;-5.54219434534771;2.09742114538977
"EL72666";"D";15.5488806042604;-14.1661324737312;-16.897474013071;-5.72676454413673;-0.861036332960816;-2.53581355219497;0.545053494670794;-6.2463918166583;-1.00415556460948;9.50493838507571;6.53017453970186;2.98915229421084;-0.61998574531257;14.6858710760399;-7.57446423009499;5.53141318284879;-2.44963637196515;-10.8708560535275;0.592716294648048;1.26870635288407;-3.4149122399906;2.55739636953711
"EL72667";"D";15.820547281657;-18.1983843533674;-16.453179742525;-8.14181930995729;-0.158854536229861;-0.844221488536652;-1.12253310897875;-2.76262945527799;-1.48627008383027;11.7013472978023;5.5480037127265;3.26505527792667;0.98616118575981;14.8923027741112;-7.8643450014818;1.03826355792622;2.37759119430654;-10.2879635760177;-0.567316392198047;0.91659885001581;-3.93810089919443;1.43409304731137
"EL75661";"D";8.9645182216306;-20.3070991404046;-15.5769453371414;-2.03609462240433;-3.16088000528478;2.14430328725023;7.04722978608334;-8.67084113324686;1.95010775101086;8.01090948937824;6.51910275429958;13.811033673114;-4.93040096343806;8.06032678543666;-12.258344686735;4.70028283385395;-2.49409013825556;-9.67930053078615;4.62042088507443;9.27341893945601;-6.96653095724653;2.72608966587927
"EL75662";"D";8.67395498780977;-21.6213662737464;-14.7449392384767;-0.492367540244186;-2.34531316869048;2.96392982707252;8.33292084258745;-8.32939865663867;-0.917116081348375;6.43354387232574;7.86716379069846;15.1579931801105;-6.81944056003863;5.61800992902839;-12.8088751612679;1.23297635703229;-1.74016808684104;-9.06369218870532;2.11220314163379;8.94166497903126;-7.52381773323628;2.89543658591177
"EL75639";"D";-12.0181387940254;-13.1504865907045;-1.72890474319003;20.0727398293152;-3.42999259762081;-6.90188207040829;0.377274842401884;5.46133069143329;-13.4994357560399;-0.916449946030758;3.09924560050445;15.0535543800208;12.2098480970134;-12.3723797239279;-11.0112620456042;1.29788586262004;-2.06045383619954;6.71820734985476;1.78261483728496;1.66284766015099;3.34191474708546;7.22921206593766
"EL75640";"D";-11.9422123053756;-8.26776488143456;-7.32970186920756;21.5653397837818;-3.22195864535411;-3.86633033051139;-1.04041381532628;-0.0946312534402649;-13.828366559893;1.1786730044863;3.6354478240602;11.1854480647543;6.39345936015223;-10.7677811854521;-13.7444250125444;-2.25919592979597;-4.82842889887387;7.54720316728944;3.57666671796912;1.42622632569981;4.09615219218869;6.72799037977929
"EL43144";"D";-5.74252991543061;-10.8214035356678;-17.1195819784695;17.831971132837;-5.75331143798273;8.36962263576487;6.72409770907238;0.500840385050908;-12.4250817735878;1.83049395943204;3.75597458202832;6.67114754020512;-15.7800143742327;-2.20492646860831;-3.68296732663662;-0.45065029112638;-5.56311001814837;-7.00715874620024;5.69372166432025;-2.50376680764348;4.83640019393489;2.15708858547458
"EL43145";"D";-2.77278221966678;-14.5537667177359;-16.5740336339445;14.3269832416844;-5.65180153028743;9.30115597189654;9.2092015225161;1.26582808906806;-11.2371563737335;-0.887141482058982;4.73205162765526;10.5862890863301;-15.2174335254003;-1.7603571556864;-1.67046384750866;0.0646226363578816;-4.5800765683712;-9.55092986093653;4.9406170744144;0.941196258733184;0.930227600818126;0.468903322383818
"EL75585";"D";8.76211534199703;-7.09622435495747;-9.89126663763546;0.148498151981807;-15.6252868226926;4.39859024048499;-4.42326387679945;-5.53522721950224;14.3230199207566;-7.9480257292788;-7.48524563841062;8.37017141493029;4.27313369237825;17.0224066169052;-3.83698573410853;11.109080712927;-7.11530255383066;-2.48340160987642;8.58777258987467;4.06163811635479;0.127031955235472;3.91310871016968
"EL75586";"D";8.46588553077314;-7.20812949441421;-9.42277910677627;-1.58903686307483;-16.4100770868847;2.82033728490081;-3.49546887440406;-5.16965640942699;13.7465075039912;-7.29213055288583;-8.26704759637524;8.87591737259761;3.95035852367269;17.2796426277804;-4.48044525703281;11.1826055938557;-7.20212368875454;-2.18145214941041;9.38374259639058;5.36363299804109;-0.391339951576178;3.20099238476997
"EL75619";"D";-2.60501604426061;3.945420099837;-14.4938467843753;1.9310587539728;-5.96399227275016;0.579737295426644;9.18234374777314;-12.4532527282294;28.1892253888634;-6.31231627882571;-7.77281885134522;4.74759874933061;13.2103215875253;2.01358014214371;4.88054941141649;0.278600051032593;0.150698331340957;-5.92309094573852;2.68275294110479;-5.8959046371508;2.35512441822538;6.48038280516929
"EL75620";"D";1.72833839866934;-4.67798195439434;-14.1582051255755;0.485610194050874;-5.10165475544327;-0.437759606530585;9.45063324061382;-9.48599389836066;26.5545227004676;-5.05519371372939;-3.95355752012333;8.76908845365711;12.8360509486426;4.29077259363246;2.22857309187735;4.0720490253438;0.322667697327057;-5.36959956570659;6.16243238527495;-2.91758614873751;-0.193972718011459;4.82256534542247
"EL43180";"D";12.4725793889572;-25.3748609335539;-7.73407236790244;-5.2702747392843;-3.65416730379838;5.74660653451332;2.45266181110092;-10.423772922428;3.88810408575733;7.22042389796651;0.908459139063279;11.7764308092894;3.03945480847437;8.52875075259279;-13.2770364448728;-2.65688919056345;4.06713030808889;-5.0910992066036;-2.70798096628537;6.9827361448764;-6.71517880198057;2.31948706805796
"EL43181";"D";12.4555102635206;-22.8509218815254;-13.2288202875876;-2.04885796501737;-2.78257958724361;9.21302657643484;3.25880536697707;-8.03361048443108;1.064330688676;3.81435364021375;3.65978494016709;12.0412835041971;1.76629551648205;10.0861572804215;-10.8387564945444;-1.93496406846608;1.47120512978488;-6.8899766934134;-0.975518764619146;5.86339769857288;-9.02520698845675;2.26793834943485
"EL75729";"D";23.818946191617;-16.6230934008985;-1.77562662652678;-8.08500303961558;3.70043857005712;-6.73158606542075;-7.29142205537027;-3.63978972149656;-7.75155492350848;1.07133583539745;7.56600467351518;-5.40130664043767;-0.0608580511168471;3.45254855021839;-4.75083318981224;-13.6226214628225;1.85463958755321;-1.12941689855801;-4.98966872267104;-2.50183054630849;0.510915032016576;8.83735495577471
"EL75731";"D";18.0592763172364;-23.1876730800598;-6.20303586764194;-1.28613161552797;-2.69509670857705;11.375539845216;-6.30185011376823;-2.80889486015944;-1.41609569585665;-1.34022916595996;2.15379527942757;2.3597630768149;0.468422703508126;6.49057171937574;-3.10089851971456;-14.1314676398946;6.7209349327615;2.62890973723536;-8.62486269689523;0.980259099055295;-12.5646986715214;2.1839717622677
"EL43168";"D";16.1076691814029;-11.3092524681831;-16.6925726399;-11.0696921473846;8.29479225099501;-12.9998130207684;1.40269210237148;-3.02555714828347;-6.28480123464731;8.37964772653002;10.7330904723002;6.64917020370526;-1.08308967366903;-1.11858901806132;-7.46165085466234;-8.94311790595406;0.0255374400178677;-3.11658086710169;-1.6305263385164;-1.04128407293227;3.06345500755081;6.58782294514211
"EL43169";"D";11.7001421530986;7.13505569139147;-22.7169706145004;-10.1704598836889;10.7051918531073;-17.2874083769426;3.81931546090236;-4.32576105478365;-4.10789784965281;0.689904104020788;10.1471860351687;3.11608506583519;-0.398559835025579;-6.42071942347771;-0.717745573724766;-1.44486852209846;0.464633866989228;0.311277130333652;-0.379253127419236;-3.93307774530571;1.31670571722396;4.00957238410236
"EL72570";"D";6.20875956001842;1.41981508353031;-24.5597770300755;-0.104412929488678;7.6539207335801;-0.770148427125195;3.46506133945746;5.3519970918016;-10.3108842659511;3.51281282616964;8.55137320978572;-0.0468894555891514;-12.6628582880173;-9.58188862677459;8.32458929018857;3.01462985646024;4.53135756898642;-5.90693537993591;-0.616284561970105;-0.333705372000426;0.596246615603124;2.33653458942562
"EL72571";"D";1.96205677745855;4.26883036755477;-23.3180255835192;6.0710001595307;5.97248898694099;6.41576873895561;4.26102371558405;3.62294491433516;-9.37897436655927;3.4809058515159;6.91923503123145;-1.48535284110114;-13.0164216982793;-11.2870268889775;8.79573698024565;2.20978426577724;3.09296967632248;-5.90441971244897;-0.624200522040482;-1.75328273802461;3.64677034562469;1.99730029318289
"EL72572";"D";1.60109157664073;6.67530623724223;-23.4476871100535;-1.46543726487337;9.07382906755362;-7.66229178298058;4.5083252389943;0.529847600233139;-12.1012054695488;0.775080218534586;5.55413213798986;-1.70083645192523;-15.5114056599819;-10.3595992187777;3.88731190424077;1.05478034576646;5.63764707303814;-2.90341247975933;-0.241071397377017;-1.32808055300773;-0.110090525715068;4.04923005052147
"EL72573";"D";4.16851980790035;4.33885779839729;-25.1392290605751;2.48038330121866;9.79993728993328;0.20835549137444;6.78884118313866;4.7467565053351;-10.5709657721206;4.24711320630612;6.75899049328252;2.03994170229067;-15.3211317081592;-10.875295304746;8.22021050542251;3.00218817593206;4.54915952278974;-2.67205854788061;-0.482471026123274;-1.05560553652444;0.88989396765172;2.91158658955383
"EL72574";"D";10.2531957693963;-1.21219991585556;-24.0991993433073;-3.51705378873188;9.47045620003717;-3.55061857209991;2.10951968155944;6.5858356222122;-13.3173588950221;5.06093414852599;9.15820445684544;-0.821818611598857;-10.2718109025589;-5.44497178612527;6.85390534087072;0.828768627520397;3.47667882936153;-6.14132640904346;-0.375132375950679;-1.62585606790022;1.41093873959993;0.429023744243463
