id;view;coord0;coord1;coord2;coord3;coord4;coord5;coord6;coord7;coord8;coord9;coord10;coord11;coord12;coord13;coord14;coord15;coord16;coord17;coord18
ACC0084;V;-26.45888106;4.162670274;13.45243737;5.829820284;7.977006843;-8.26663741;0.283876935;-9.180755446;-7.044582042;-1.648664165;1.957540858;0.629210984;11.65918758;-0.752621582;3.635400034;-2.623118205;-1.855991775;4.932092584;0.377023596
ACC0087;D;-21.04301624;23.99491333;-6.438032478;-3.168466142;1.006075365;-8.345777584;2.492472879;-9.08209936;0.550441998;2.293009318;-5.939890423;0.141396979;-5.385585929;-3.462929308;-5.809916529;-2.770171223;0.668949436;1.865869266;-2.925342402
ACC0087;V;5.478083031;42.25510004;-43.13862899;-8.732300241;2.799596198;1.747781402;12.09268721;6.827491551;-1.168282244;-0.730129432;-3.617917752;-6.432973995;6.910569956;-4.467560026;9.210846048;11.54735943;0.927427661;7.593447588;0.17852898
ACC0088;D;-1.910383658;-13.19548318;-7.640794668;-4.23962568;-3.479827437;-2.356613294;2.567710796;6.930116751;-3.174639135;6.110555577;-0.8018828;-1.269698267;-0.659424787;4.048588659;-4.353646947;-2.113331354;-1.699660385;1.308694594;1.334409853
ACC0088;V;10.01735215;-9.06271035;-24.6096212;-9.306800246;-0.79726755;0.337989541;7.627457074;8.191371788;-4.4788755;3.976099033;-2.955673526;1.83537708;4.288505602;7.342613071;-4.424270187;0.234434335;-3.389359253;1.082633456;0.900671063
ACC0091;D;10.48081838;-25.18414397;-5.698302098;-8.130472276;-6.102671092;-3.717550021;18.52639888;1.778991468;-7.072350228;14.55781266;2.43612474;-5.11172992;0.626272366;-4.049250821;-1.054563132;-5.615973164;0.098165037;2.459055833;1.076207122
ACC0091;V;18.66721723;-6.669427129;-25.60982155;-15.35888698;1.303528929;-2.822856799;16.34999443;9.127129716;-12.01046173;7.755279455;-1.932561289;4.315026502;8.366403038;5.157520154;0.73946096;1.354709208;-3.242707249;2.231612393;1.25428185
ACC0092;D;-17.72900378;-3.436101784;8.405261593;-1.565283191;1.40603955;-1.319253846;-2.369024599;2.368695711;-2.771254866;0.834198704;0.394162544;-2.58842829;-3.89452184;2.758264215;0.809188721;2.244187311;-0.503047035;-0.544809523;0.968523592
ACC0092;V;-5.540133213;-4.400016685;1.528436672;-11.69518756;-6.981090498;3.218436145;0.958882899;6.190073045;0.29879568;3.720350328;-1.914471007;-1.502372384;-8.360912309;3.408803713;-1.548872484;3.139525943;-1.799397468;1.771837043;1.618254706
ACC0095;D;-14.52591434;-3.647722345;3.12580507;-5.382019;-2.497935793;-0.496478586;3.177429995;4.615381657;-1.687908718;2.913894277;-1.198776399;-3.124481819;-4.839508765;0.182624142;-0.859601944;2.220919725;0.089611181;-0.463880469;0.70086876
ACC0095;V;6.926473874;1.034851625;-25.77188953;-14.84004332;-2.54949331;4.410740418;9.43563674;8.23760025;-3.099732645;2.250657214;-4.275138605;0.858131932;2.968011613;6.873371808;-3.505464995;2.738260388;-3.812960919;1.962342985;1.981325142
