"id";"view";"coord0";"coord1";"coord2";"coord3";"coord4";"coord5";"coord6";"coord7";"coord8";"coord9";"coord10";"coord11";"coord12";"coord13"
"ACC0182";"D";-21.0239983108341;1.61307910157162;8.27429688799956;5.20808042179781;3.7821322635594;-7.48636551448312;7.73074006979061;-7.67846869337703;-2.55478080883162;4.23372711895037;-0.0303598824107264;-5.35772882182357;3.80794169923263;1.6106078060334
"ACC0183";"D";-19.5348740790444;-0.200850600753906;6.80854836635997;4.41485604165209;-1.18140727298492;-2.64522915138976;3.51683087670251;-3.30051914274683;-0.749511061750544;0.996793366482664;-0.182296689083607;0.665274625840488;1.53147332820555;-0.654545304329179
"ACC0186";"D";-21.7686890305601;1.10038375948508;10.3003836277937;6.44404276356056;1.13927207375831;-5.40092356482083;4.19127757598291;-6.35333981582973;-3.22796251280276;1.96922985231732;0.260958813291246;-4.99960839974585;1.84985823000417;-1.13045043624565
"ACC0195";"D";-15.3599040950912;-6.35964348364412;2.99778053951587;1.17142912703005;-0.32728885398222;3.98081145086825;0.660230234016514;-1.92803375704186;2.55842957514913;-3.84287295776499;-1.58569864686019;0.0411356967993063;-0.164696133888513;1.99321779327577
"EL43226";"D";-12.4125252541231;-8.27911573897728;0.507150691492316;-4.74172262391624;15.4375341327733;0.0825257666768734;1.83589509611901;0.505478983606411;3.01719449164189;-9.55947447367164;-2.34462971602418;-4.93861927443219;-3.52278933951676;0.789437125825342
"EL43230";"D";-19.9962262494932;-9.14270545007292;7.53458891529644;2.95779874720585;11.200910843002;-0.00190596766848143;-0.911989837041869;-1.62468328630393;-1.72745582942536;-7.73459828288704;-0.0358120575212653;-6.15553730935837;-5.77876557219007;-0.448669011333523
"ACC0091";"D";4.14429342066686;-20.1409177980093;-6.06923976041052;-1.16853397254319;-5.69301085032956;0.957210306578274;-8.98143435957099;-3.23928807413748;7.54155226187947;11.7069722744525;7.24305615536156;0.396561771489031;-0.497277490098598;2.69870463116879
"ACC0095";"D";-15.1400818224591;-0.955820690534695;-0.987600035373195;3.09759942542513;-2.51732407611197;2.14995035005935;-1.37025669685267;-2.43147374325157;3.89689260861746;2.00722336754331;0.638421469499246;4.26264034755053;3.72416346414773;2.2768047019568
"ACC0263";"D";-14.0506472332388;-7.65594538427365;2.36320803977042;3.25384763020649;0.691799136690236;2.16567008242836;4.65505723790893;-4.17731413092628;3.04856912639842;0.556015740940307;0.0336271008501625;2.64076430180963;5.28890525539439;-1.38640785241106
"EL75390";"D";4.02685175889277;-10.1965688862823;-11.717556594797;-0.624187578007519;-0.594466594627109;13.9563621502237;2.75819009754409;-0.630812413777996;3.70821010267223;1.64873655540222;-0.554458088686564;7.70859012281174;5.2965389288511;4.7755476207312
"EL75391";"D";7.37708590281492;-10.0733743363593;-15.2398495070003;0.0933291972081297;-1.1529617952876;13.5570257470368;1.07718519485249;-3.1824609182584;6.25807201903492;5.04593543395927;-1.50750755138385;4.13965706862617;4.42199588692351;5.45653524749355
"EL75355";"D";-5.03410060048048;-7.67678639519316;-7.10318445786483;3.27684258930659;-5.80295088136793;9.7924939546783;-2.03631159977916;-1.87957592247124;6.19317513583461;3.34194182391762;0.531858658466643;7.91110966097335;4.42826033112935;-3.2969575047201
"EL75315";"D";-9.66299916762705;-14.8621981126732;1.09529087706032;0.24495789715559;4.70789111922691;8.32811999781636;1.49686751388262;-2.21558778430287;3.09765876671777;-3.45084845238262;1.73257501745626;3.04557565716163;0.34776803610423;3.4866136287817
"EL75301";"D";5.19850672101809;-24.8471269918966;2.03420954930561;-8.8529900174392;7.46265395056786;-2.88748975739673;9.25200969343743;4.22003810028544;1.86670080200152;-2.47860626777411;4.06204901624897;1.88323409069753;0.321370648036051;-5.86278225496279
"EL75328";"D";-3.23074793330746;-15.5963712191142;1.40643873152161;-2.46653307328707;-0.125245959442284;0.104952076215706;8.56386697667559;0.0546529168217963;2.72449752590694;-0.0695844563660455;2.11400901744542;4.0184049125183;3.54642633224656;-5.75279755208128
"EL75357";"D";-10.0670840916513;-6.12377733010886;0.588755252110909;0.848846388153855;-4.12333292267888;1.39159967976498;2.49173775484659;0.413440630716012;3.24262020241957;-0.143520154603832;1.70466446991344;5.5102880101803;2.34226333558256;-3.75818393282433
"EL75362";"D";-0.96488300781761;6.32054596732952;-4.61201236821191;-5.83011128908733;-16.1600559416765;-1.04041839681066;4.33817855362529;3.43248105486383;4.73143842253925;3.38192418798807;1.3824780694151;3.15212599030254;3.71384517634667;0.389819357086172
"EL75337";"D";-13.8083686659998;-5.93062426614455;3.34397307551577;4.72864723565019;-3.3733133273492;2.77766357211979;3.42592141854086;-3.22247907513366;1.86844862314133;0.51545003659694;1.98420160155858;5.1347716624546;5.06236713267873;-2.66809049372134
"EL75348";"D";-10.9906708953203;-2.05571949143964;1.72101246476273;-0.815203537248966;-8.17747748231921;0.0646220286113831;5.98996782182052;1.17881513487621;3.32788890627335;-0.125771854844291;-1.52489657642164;3.7548328096485;-1.10329944457774;-0.369566072812401
"EL75366";"D";-11.4488993446891;0.339647000266709;6.68563460970785;1.75106258031001;-7.65412344042128;-6.27463321179557;8.38071047618233;-2.47821693224132;2.47776767293824;4.53398681601468;3.73738988402288;3.09072203026542;4.41547095415665;-2.12949190716666
"ACC0267";"D";-3.02321031069952;-6.00093848449203;-2.51989678025309;-2.95747618154756;-5.50771076156105;-1.09277733371628;10.3344575116862;1.1198516328749;3.88072314313452;1.31430682812777;-1.29502167052832;5.31934966820895;3.44879571354605;-3.51151427454964
"EL72418";"D";-24.2972349950129;16.8885188310914;6.56338388178024;6.44268210244406;-11.036894952575;-5.33192301200143;-6.76752277972879;6.75307897797249;-8.14827998098484;3.19525944402503;-1.00973923757855;-0.455195674275627;-11.4145724161729;1.44799080768022
"EL72446";"D";-24.3479654494395;12.409510894721;6.67974829245087;5.437474045242;-8.8652595615783;-5.76935632513114;-4.07202758120635;2.40345394002727;-5.05770940253403;2.48522719014276;-0.682415107716633;-1.26383294151932;-5.68981497483674;2.66598083535825
"ACC0002";"D";-11.3938540232741;2.60688461457374;-11.9752384797757;-6.15881845325093;18.2063839577967;-1.77698369981374;-0.570273966240771;-2.28763075743124;8.56004302217799;-5.4582950653871;-6.97290469752509;-3.26574250906208;3.91223447288778;1.29702246632213
"ACC0006";"D";-17.85311838513;13.6741532396049;-1.32932741525378;-1.87104660372279;-1.90732296943381;-11.2187140097087;3.77360341818917;0.17170353495668;2.8020353131042;3.16799989024176;-2.67082371624482;-0.310527094279641;0.274036397220663;2.9411220993888
"EL72659";"D";-9.19282418805675;8.18128305150728;-10.8340956927756;-0.541839707591724;-7.724258989838;5.88429334014778;0.339356729478307;2.82359320039718;4.36304445668395;-0.775745700176761;-7.12091212545406;3.40220941355067;-1.75030383434837;-3.28993917772647
"EL72723";"D";-17.7871196240826;5.58227285291373;3.17693256714548;4.89588069353493;-8.55235171290587;0.635264389242366;-0.750677893412509;0.424520939909615;-0.0449402355883187;1.4243702148833;-1.60986498505678;3.44195919481417;-2.27702485077454;0.645184173114364
"EL72725";"D";-1.18011299642052;-0.217715858914716;-0.199947351493473;-5.67604410066389;-15.3681135136845;-6.45853521761949;7.66863822125714;4.99295180253622;4.61739566708308;2.38815829408514;-2.24117601227343;1.87720081970161;-7.66422622113441;-0.0829689941597224
"EL43105";"D";-13.0760746625445;1.82833849674519;-0.815751334613436;0.0312561408099013;-3.3884010670927;1.46207921003453;3.08040300905549;0.709469341787542;3.06858176663497;-1.8886285454532;-2.932818009952;4.40962746700365;-1.34430896564902;1.12174903346153
"EL75741";"D";-17.2968498873099;-7.75889676288276;4.55075807953602;2.79006629548262;6.15861420378261;4.34346241164685;1.30750420470639;-2.23395677325675;0.963210761549642;-5.62862531360522;-1.04164967606565;0.372155129186923;-0.630678037082093;1.05407994612588
"EL75599";"D";-20.2027130097223;-5.43340989527346;4.68138472525716;8.07703344786565;3.99458935101287;8.06598268990076;-4.57554819467609;-2.84055724481237;-1.71024115075745;-4.3246811145812;-0.251433581849233;1.47003828604588;-1.74710075166705;0.0643131905304935
"EL75737";"D";-24.7864112791236;-1.54872264527551;7.62766353140927;8.97155684367834;3.31219884094689;4.3475213478674;-8.37050988897509;-0.921819754226639;-6.79225691266905;-3.94463865072693;-1.68704689451236;-2.27172864628468;-3.99415062746028;0.57064450694301
"EL75738";"D";-18.8101709094468;-6.85496214554484;6.33151533082679;5.75855367062476;6.24065443630616;2.2226167211119;0.224338502013078;-5.56100044231823;-0.35861639348792;-3.66502143870367;-0.829903609085606;-3.49568255272849;0.815357818102768;-0.96907504619902
"EL75513";"D";-24.3283988838665;1.77106576728244;0.213593947716645;6.81363130365034;8.15260373007695;3.38860434697841;-9.08438112742818;-0.715354179982143;-1.96584659658113;-2.07116174971547;-2.73944551990539;1.21754580513762;-1.25193767013738;2.23613844087011
"EL72494";"D";-20.3644301082514;1.04915054666571;7.30198612475037;8.09214116743301;-7.74035245859535;3.55031872871582;-3.11274390816451;-1.05380201607692;-1.31953555596677;0.634001157167772;1.46311087768838;2.93723480776724;-0.234515319274237;1.43894335426622
"EL72495";"D";-18.2265358919671;0.53014223576871;6.30364422093516;6.15878013208793;-10.0453322633483;4.22455772295744;-2.32535408734287;0.781123232698202;-0.589165172492157;0.60700087121049;1.36611220576637;3.29101329002114;-1.2635921238608;0.708250450077049
"EL72508";"D";6.30532243987451;-19.9284249357019;4.63589463557072;-8.84369381627634;-7.52736009756074;-5.72304377606537;5.69987337674511;4.95410932767426;2.94844016574447;2.65992165410359;6.71436184223492;0.636769916914543;-1.34753304791945;-0.701838598709272
"EL72510";"D";-12.0131097830144;-8.22196820332973;6.02588351808902;4.36039249962379;-2.14107162507038;0.788401252507399;6.14966640313427;-4.10624927824541;1.85188564548736;0.98194879083827;3.98013440739459;4.67004007595719;5.69627182918285;-5.37887355265745
"EL72712";"D";-19.9875778159579;-8.86715038962412;7.46865815429579;4.91828907436238;7.23736777527432;2.47626530219571;-2.11202470021022;-2.93444299575895;-1.61973070862961;-6.79125088884795;0.0751115788026069;-4.01544550754111;-3.3291279724696;-2.03539331769162
"EL72716";"D";-22.043541622696;-5.75959114223092;8.41138005818588;7.53629990678917;7.38043448678827;2.14362689615842;-2.9420176835344;-4.27983093183601;-3.07954793695175;-4.96442132706543;-0.031661309331534;-4.03806214299254;-1.14852071034389;-2.33749546468361
"EL43108";"D";-13.5461256231406;-6.64685594174165;4.72643982415405;-0.193827039234334;0.131715664795034;0.945162627171932;5.56141598476748;-4.33431924652065;4.84767622182331;-1.1648616311238;-0.395236500761387;-1.88320540474051;1.6403495100398;4.27843661948946
"EL75681";"D";-10.5621623826321;-3.23355788457816;-3.53263949480539;2.59325310252705;-9.32109169397795;12.3354865305584;-5.94726240959137;0.956509762000273;2.75291518037633;-2.31766730810835;-2.06534565767351;2.33037164785831;-0.30176246912478;0.0167610075490846
"EL75682";"D";-11.5841572384559;-1.0248241480738;-1.26802774845605;2.0652062151288;-6.50891835485513;13.0603701102124;-4.15415463338983;2.53812904666266;1.7177033291486;-5.82835347269848;-2.12425067325877;4.52489164685263;-1.06938321591471;0.87127583612917
"EL72668";"D";-21.5190803451446;16.054424918482;-2.78546247271866;7.37872090201364;-5.29442408129943;3.14756641196229;-11.3029032538198;4.82409013681144;-4.57895199372693;2.25474959232778;-2.55479288185234;3.74936374287718;-4.84387040860715;1.18163113277924
"EL75664";"D";-21.3658502614187;-6.27807167799948;9.96386210420467;6.25497327146552;5.42455255878071;4.66439087077644;-5.61010540976634;-1.82940092765586;-3.80353417266007;-7.04589267728255;-0.216864351964487;-3.8187354760769;-4.78484272010487;1.66170565952699
"EL43143";"D";-20.092047697497;-5.64173048264722;7.94549752996013;5.46927662915261;7.48062567609179;-0.230270348413673;2.19702617711305;-5.73576684605816;-1.75011615471999;-3.94952237128116;-1.24821624208639;-6.39990027922959;-0.108641269649136;-2.05300910005081
"EL75587";"D";9.35708678699442;-15.0535164304853;-21.8725111511625;7.9594670615238;6.23499763791987;11.9451594175194;-3.94385614029623;-2.7019036643825;3.07829682432129;12.1258091289467;-7.94579323108467;3.01050834295463;-12.2347588392671;-10.3517810909467
"EL75617";"D";-15.2619535719242;-12.4980104318635;3.15201900960861;4.73253469919385;7.2449799938361;6.29275010042323;-0.612233985251988;-4.26453931857283;2.80429722283041;-5.32383337680527;0.756878312278574;0.772086387203276;0.990388000564841;-2.34297102567074
"EL75618";"D";-15.0722063421141;-9.65577320258509;2.30292149318594;4.92202766845029;3.62358976005897;7.38698454122062;-1.4697751185598;-3.21414894064346;2.81402920133787;-3.79160126461894;0.582227624689821;2.62086845027941;1.02979661773315;-0.192862616227605
"EL43178";"D";-20.4213827125553;-3.21202468192567;9.25386509757036;6.13498732083919;0.513946004441165;-1.124472503279;1.70724673788029;-4.19596332920722;-2.01057286979686;-1.62157115354231;-0.0616869417008326;-3.22501978541836;0.466564624329934;-1.73083850276205
"EL43179";"D";-20.514557983361;2.81467117619768;3.98278482057736;8.85161469788287;-4.36333155286642;6.94999694687278;-6.00742094256379;0.319665632495023;-2.99404810999529;-2.11462452040902;-1.36964114138589;4.39506496808658;-0.79185424898437;-0.0858375273436001
"EL75730";"D";-18.338678293884;-2.66020634228237;13.7626668774281;4.56475295426429;-2.98600784548544;-7.60853792985706;5.70733457795385;-4.39788984485736;-2.27211108049417;2.67506887204225;4.55111304120585;-4.17510234043961;0.183296402020635;-3.60633129470679
"EL75730";"D";-18.338678293884;-2.66020634228237;13.7626668774281;4.56475295426429;-2.98600784548544;-7.60853792985706;5.70733457795385;-4.39788984485736;-2.27211108049417;2.67506887204225;4.55111304120585;-4.17510234043961;0.183296402020638;-3.60633129470679
"EL43171";"D";-17.2673595118555;-3.16831567336133;5.18735977568237;0.48114858261005;-0.148666920337017;-0.0308382646108327;3.00715406050948;-2.15300447985702;1.83917034225678;-2.49606338058708;-1.51928958523266;-1.89373460660949;-0.602003261232504;1.93062205927537
"EL72575";"D";-2.50504271282557;-7.62336746675183;-11.2907311982067;-3.45410212142327;-1.27090903618703;5.57200867428749;0.516172441135408;-0.678889967096655;8.51088520019393;-0.330690077972664;-5.69562085367571;1.85398684568885;-0.227678039107236;0.991516615190616
"EL72583";"D";-22.9915532805392;5.51572376037356;-2.59752562271015;6.13299283707907;11.365256855943;1.61256941523126;-8.47258035411864;-2.86413518861159;-0.0928991379309288;-0.937227773458812;-2.35609297236044;2.18074199103996;5.30376798550828;2.64715581905448
"EL72612";"D";-19.8462181724883;9.29816607995027;-5.68849863549193;3.99517728676475;10.0710286846308;2.456143870148;-11.3531030370822;0.898553965293666;-0.358867983303806;-1.40670241553607;-1.72006140751485;4.49024726778643;7.09590046929192;1.69116266346075
"EL75678";"D";-19.128939991156;-2.49208092255228;5.80656482124815;1.96140345795866;4.85239543865143;0.047825567598897;2.98370903719065;-3.49791556944412;0.0389573855231517;-3.80176880537306;-1.83035791124875;-4.09844068932868;-1.20941165418739;3.31394669661666
"EL75581";"D";-16.8259656500189;-5.24207064811307;-6.19058512978638;10.7674365813263;9.8378557448743;14.5921223833372;-16.6373540171645;0.106596210135041;-1.61398893726316;-1.78380655955103;-2.36959795816396;2.95634253848887;-7.40139471546488;-2.1384656996062
"ACC0098";"D";15.2086430640656;-3.0685906052681;-4.67628661363132;-13.4870169060831;-5.62952603445768;-20.5312625437574;11.3195455077861;1.23839082165935;9.26513426795526;7.27694196525927;-1.74607476433985;-0.124659784731081;-8.70094108647493;6.16287208214356
"ACC0151";"D";-6.38188687018498;-7.194228316951;-4.90927344645863;0.376578931198108;-0.155760723876021;10.375716877223;0.841669350399675;2.10850933930809;2.81238221329987;-5.44187211011174;-5.62335870022293;2.41699746974748;-5.2572005550754;-4.12906974420147
"ACC0166";"D";-7.57057795386726;-10.7584261042195;0.670881697562117;-2.92179569734373;3.28880085832886;4.66998906708462;3.58766311187175;0.632144611112314;5.00707068705477;-6.83957535443008;-1.66471263046903;1.78517216359099;-1.60779599527346;-0.0258428600720868
"ACC0170";"D";-13.727126389557;-3.90907458828621;9.37067024031725;5.21463620267044;-5.16159989316389;-2.99935401273735;5.73729763086772;-3.20842272179363;-0.0625192218477483;2.87868401006172;4.77523743487001;3.44693759487153;2.48037967239613;-4.99311225237314
"ACC0171";"D";-12.7683933212611;-4.59805111094648;7.01670127672983;5.31973698133394;-5.66828131446641;-0.457168397932016;5.94794454232674;-3.15387833147808;1.77582178570307;2.40321720349029;3.55787257220178;5.1739473018291;3.31669561760298;-2.98396143488428
"ACC0115";"D";-7.03738258075795;-9.65423981223948;4.43631734659124;-0.0542999390677335;-4.25416199304828;-4.81073281285084;8.42783671663814;-1.44426123836237;3.51426348955792;3.34652602952333;4.00403499375835;3.81217019105151;1.94521304534732;-3.08575880612323
"ACC0102";"D";-17.5358275519045;-3.57082931991384;7.69723693243441;0.924397858776232;2.13637356617985;-3.06412746137605;3.58832588475275;-2.80233774759042;1.91133303172982;-1.52375646571788;0.240902631116821;-2.54902910922026;-2.07636618687083;3.61468246771819
"ACC0130";"D";-12.8701392069527;5.71577733537333;8.40303010838805;-1.27904352439246;-9.75411372883358;-7.94893765731563;7.88683682506993;2.87365652417032;0.709741883743422;0.0140787710854841;-0.0873329450534506;0.701646808511539;-7.41794030476795;1.37093730676261
"ACC0131";"D";-9.43165467550712;-1.96982713839335;5.30383893250029;-0.305580643619025;-9.40800348567259;-4.304675332395;6.70196537134018;-1.34931100850617;4.25174581790657;3.3599904367289;2.12735097181449;2.23899005097766;-0.0322299869318599;0.172581636749674
"ACC0117";"D";-4.42579683506457;0.89712364477489;5.40923265713619;-5.77827279294981;-11.3502298429006;-10.1254651175671;10.6193168412647;3.04181109628038;4.43545378716504;2.43777873477602;-0.513976532394311;0.785520543074309;-8.38004805245857;1.89607035546596
"ACC0373";"D";24.7412114965248;-31.9004069266741;-2.63392967042715;-5.02458928213655;-2.0022338643727;-5.42667559444721;-6.27907126785922;4.46646406114433;-6.41841118867561;9.72116067527315;5.07378385053425;-2.10153311293451;-0.730639868194729;-0.573476452752395
"ACC0393";"D";74.7167543709667;8.35461793597622;8.56077136308689;38.7962805958658;-12.7062057580936;5.9873003594752;-13.4226440951214;4.93549257852968;-7.27219623566423;-5.05762990172534;-4.04739991743298;-3.0034171577864;21.6659222680282;-7.7734812259462
"ACC0380";"D";27.3830310435056;-27.2713528458085;-7.38426302609905;-4.00579904082076;-5.2751179453363;-5.48582637419195;-7.21633322087705;1.18220837240535;-1.37550781629552;13.010032250657;3.67400751486928;-1.25547231085542;2.4342356084764;1.55657342493032
"ACC0381";"D";29.3222798260865;-33.7842830299354;-3.36771630288514;-11.1214617404574;9.4705521804797;-8.95761588718269;-3.88241973955221;6.72289421164479;-5.42424521303909;1.40674687941403;3.08539665210234;-3.57925933535175;-3.8833529489666;-3.52733848516759
"ACC0298";"D";44.9019074865047;-24.797526643958;0.464030651024992;-5.46182372306904;-6.50564630449373;-9.15377544284802;-6.15386971656042;3.6743860025493;-12.256977260452;4.03678895731094;-2.81837765235753;-3.31280498487638;2.69854726858275;7.40640976302619
"ACC0396";"D";42.0199637344716;-10.8413847769532;-13.585960576592;3.67982457673207;-12.1083007103534;-7.62786397682942;-11.7349277878924;-5.08424700518663;-7.20902415764872;10.9546713930193;-8.13469639222685;-7.82731020165944;3.17139813677262;-4.12907403943897
"ACC0397";"D";43.4951875384556;6.1697270811403;-13.6855236879349;5.21576891587902;-19.2451793473659;-2.25686293563296;-16.0023601006771;-10.8459708447782;1.93191974769931;7.31156542278114;6.28810173080366;-10.8993268183363;9.42632056536669;-2.65189607496744
"ACC0388";"D";30.7914760556413;-15.5925855173796;0.172975661797527;-4.19114163902276;-20.7335977337166;-2.5390533219689;-6.76384350811312;-0.267850939806916;-2.24228523686949;11.197858956662;6.08344671567533;-3.98575334774682;9.07252346648436;7.49884979328947
"ACC0389";"D";34.000998418442;-23.6892010392651;0.531222490811777;-12.1446590682978;-6.57100810726151;-12.1510113682552;-3.46939830719339;4.65502224260499;-3.94730914756656;2.91901226563608;3.52978586568349;-3.5736460696132;-1.232492046368;6.94684557215117
"ACC0384";"D";16.7745103274366;-17.6008060891524;-8.93122072921276;-5.62877820941811;-8.71076720672449;-5.05486280063457;-7.82462718048359;-3.04067583942189;6.62974389210668;13.8212094643964;7.40004512602957;-1.83604938248795;2.75917735892112;5.58676031919285
"ACC0385";"D";17.4005241698318;-7.79189905674896;-7.25300357530905;-13.4420875427208;-12.00468830605;-7.09190269465987;-1.84885079694212;1.3290887988909;7.3096410227472;6.42690349152519;5.38938433829866;-7.07125220675432;4.15591756892498;5.21512954117291
"ACC0411";"D";43.2523019061944;-33.431078914385;-6.33924170800847;3.36447291883003;2.04717512254343;-5.37495132801837;-8.99418381760644;0.325253821207446;-13.8337391321529;14.4678224002828;-1.02585581496661;-0.375784724110395;3.54259082289295;3.166234855688
"ACC0216";"D";5.75729349054357;0.949727178044128;-4.65172535802087;-11.3222799633809;5.5378507943135;19.6506504363344;2.87917070733072;0.612948881136343;0.571730854874894;-10.6224514903525;2.30218193459804;-1.08894230541153;-0.265141310740293;13.8252275738414
"ACC0208";"D";26.1687528355726;7.1794028984382;-35.1901561681683;14.6095295213032;28.0909804675981;37.5949779331867;-5.61498146729737;-17.4521448759241;-0.829760945725142;18.8315364208293;12.1072873807827;-9.00729844603008;-19.3825948642342;10.2758751649654
