id;view;coord0;coord1;coord2;coord3;coord4;coord5;coord6;coord7;coord8;coord9;coord10;coord11;coord12;coord13;coord14;coord15;coord16
EL75599;V;-8.938772124;-11.34270279;0.339041097;-3.617502873;-3.434849332;3.505788523;4.009217947;6.175912744;1.363820185;-5.524956197;-5.191045537;1.137306983;-4.543809484;-6.509064252;2.4620717;1.00662794;0.167748234
EL75607;D;-23.29658381;16.12697308;-6.585316336;0.288663331;-2.680614088;2.38664398;3.70807475;-5.537548778;-1.506514793;1.662003734;3.634447527;-4.542864704;-1.059294742;0.108850459;-0.756665357;-0.195966113;1.410109799
EL75607;V;-18.30584786;2.756956341;-2.390917545;-3.423474689;0.232800287;3.513208309;5.551982939;0.86358617;0.831212862;-4.166284634;-2.885943148;-0.097455838;-2.269016013;-5.314230918;1.623959269;1.43580748;0.29053673
EL75608;D;-23.29782117;14.92139417;-6.787480205;1.624584795;-1.73360902;1.910864261;3.123372673;-4.680398458;-1.411363847;1.932203782;3.045332673;-4.235353537;0.037920296;-0.660663787;-0.760363158;0.014893164;1.277431512
EL75608;V;-17.56336881;2.567273706;-6.813637837;-3.042239617;-1.31267162;2.770129886;10.35825367;3.918942278;-0.070727792;-4.920554438;-3.179901139;-3.587113722;-3.324939458;-3.776145324;-0.279467729;2.364179946;1.18711876
EL75615;D;-18.97405939;8.570911274;-10.98411479;0.770593235;-4.673839026;1.884473431;6.92026997;0.98224497;-1.735130268;-1.805436083;-0.068547133;-6.337068363;-2.317567894;0.354151265;2.337824867;0.743991664;0.80705091
EL75615;V;-12.77716361;-2.909436395;-11.02053521;-5.250971229;-2.642696144;2.021463387;7.822442146;6.271386536;-1.251890658;-4.359530699;-3.203932134;-2.960083083;-4.691302135;-2.678462752;2.908740522;1.590476933;0.658951537
EL75616;D;-21.65234638;14.68422764;-7.371588155;-0.716651782;-1.329600118;2.614921043;4.472087029;-4.25270903;-1.42013868;0.868992136;3.324559152;-4.448652638;-0.626396159;-0.9843449;0.679490198;-0.073876313;1.739873907
EL75616;V;-13.52155137;-1.529628874;-8.796432556;-9.659962566;0.910474733;2.512677621;8.829168433;3.847126543;-0.317283571;-3.694393147;-3.976981045;-0.548758474;-3.375901072;-2.7849129;3.388754559;0.636002145;0.574930516
EL75617;D;-22.15342015;14.80970709;-8.340739627;-3.240504157;2.043504203;2.510233037;4.574282909;-4.208133902;-1.872124639;0.89096382;3.482468406;-2.912205126;0.733178408;-0.105438555;1.895071983;-0.340750712;0.541138248
EL75617;V;-15.22287637;0.398870386;-14.82593154;0.356880913;-2.568651451;2.108540262;7.436841546;7.242443172;-1.927127519;-3.833201911;-1.97896341;-7.120788083;-3.073533501;-0.479039225;2.995117204;0.503577059;-1.378591479
EL75618;D;-21.35082011;11.80410454;-8.337026024;-0.372575924;-1.120314866;1.722607628;5.208711506;-1.912883917;-1.348194129;-0.212089213;1.017078497;-4.541226112;-0.530627313;-0.605677281;1.068126908;-0.120423092;0.596861449
EL75618;V;-12.15495394;-4.194500304;-13.29240096;-4.164976446;-1.7164664;1.914402932;6.905682662;7.87350894;-1.47241974;-3.591509252;-3.705858929;-4.280134398;-3.777867391;-3.521197874;1.929697142;0.630853833;0.302588328
EL75619;D;-22.92200198;14.61241349;-7.521688835;-0.873358114;-0.967351225;2.376845746;4.205438837;-4.355035452;-1.660002338;0.465752816;2.737336476;-3.558772311;-0.215812714;0.665452306;1.486621941;-0.313036173;0.266205266
EL75619;V;-18.50904346;3.961063286;-9.480691168;-2.742664354;-1.782177485;1.977988537;6.205047324;3.36489744;-1.386273674;-3.551328661;-2.325696107;-3.304070589;-2.461200216;-1.724709805;2.637085582;1.069429321;0.043226213
EL75620;D;-22.04997291;13.60570068;-8.199502677;-1.826364013;0.264435073;1.718784124;1.090029894;-3.959402915;-2.70385962;1.963436436;3.632620917;-2.749905508;0.262162806;0.095054921;1.900727001;-0.046952598;1.121118998
EL75620;V;-16.66313385;0.860992521;-9.647560441;-2.652439625;1.080351082;1.514206082;6.165577041;4.73501852;-1.052384132;-4.147183634;-3.129799446;-2.701134444;-1.239689933;-2.812142845;3.011357676;1.489761434;-0.51468369
EL75621;D;-21.99884255;13.32929216;-7.720443461;0.204428317;-2.679570093;1.359902494;2.900410666;-4.092781278;-1.73072401;0.875666847;2.706487118;-3.628530837;-0.748066791;0.974914931;2.304997052;0.109400179;0.723806238
EL75621;V;-10.59745503;-7.513320129;-12.45345607;0.362869097;-0.098479629;1.961945895;5.538384094;8.822125209;-0.344686282;-5.109373642;-4.423232791;-4.350914612;-2.100121393;-3.288802944;2.092157199;0.256810163;-1.158159103
EL75623;D;-19.43367559;8.183754115;-11.7540105;1.217102814;-2.315237547;1.080099909;6.11116543;1.635093879;-1.654746131;-0.327763887;-0.859165896;-6.748251433;-0.772217104;-0.81896831;0.656110868;0.528845804;0.0405007
EL75623;V;-10.4364839;-6.321882407;-12.04883654;4.437680235;-8.714549857;0.56725958;7.738705828;9.430512726;-0.031696462;-4.155740759;-6.25982836;-7.19158918;-3.348222543;-1.47573186;-0.086226037;0.709045864;-0.832171806
EL75662;D;-24.21333142;14.60250082;-5.21349854;3.430511414;0.596540573;2.380264019;-0.095649487;-5.963503025;-0.833438462;3.455125188;2.464737106;-2.950297468;2.170610668;-1.728679803;-1.73082351;0.27780618;0.959232348
EL75662;V;-15.42267583;1.580196659;-8.325116279;12.36454779;-4.18963407;3.7056505;5.427861196;3.645867017;1.522947328;-0.061611607;-3.63353995;-7.723815278;-1.022634999;-3.742220701;-2.578429254;-0.452621626;0.323410344
EL75664;D;-22.92203126;13.91808955;-7.084399939;4.022894514;-0.325963046;2.318857456;3.593205821;-3.453990154;-0.309935624;1.899617182;1.709010714;-5.99436164;1.078447259;-1.591321534;-3.53260244;0.164311332;0.936046491
EL75664;V;-0.816377666;-11.56037258;-15.96878349;12.8539125;-12.56630887;9.881171167;10.66274597;11.31064947;2.8684717;-3.164357261;1.959376098;-8.894437683;-9.26053912;-4.180458577;-4.375171252;-2.933689377;-2.942837116
EL75675;D;-23.28900571;13.50553362;-4.529281674;0.079616103;0.799578993;2.404621836;0.618197191;-5.628822388;-0.816215479;2.078323806;2.412483965;-1.073603223;1.087584036;-1.162010745;0.740066966;-0.583594023;0.507322476
EL75675;V;-9.934419206;-5.126099875;-8.403921702;5.589695898;-3.380864316;3.414059155;6.83904415;7.767831555;0.067360265;-3.892883686;-4.863730747;-4.914490673;-2.66516971;-4.631172904;-0.407261926;0.246705595;1.803682149
EL75676;D;-23.33785372;13.40902032;-5.095900271;-0.526761995;0.907377199;2.753280094;0.349501554;-5.493762369;-1.128609719;1.407422584;2.075490803;-0.531126369;1.260384081;-0.485529161;1.778360857;-0.633736236;-0.067060106
EL75676;V;-15.23132057;-0.152574108;-4.34778235;4.653717455;-1.352014185;2.390476481;1.33354466;3.598503025;-0.025033829;-3.679388352;-3.641492625;-2.373978085;-1.326668288;-4.655912409;1.033397011;0.624910075;0.492795587
EL75678;D;-22.79347068;11.2503872;-3.859938671;1.34487332;0.489005284;1.949617738;0.258393111;-3.913751904;-0.65881641;0.639535335;0.968014262;-0.73464909;0.936879018;-1.469984706;0.548079444;-0.368320981;0.396521264
EL75678;V;11.18665043;-19.73701042;-7.021750185;-6.982123927;-21.45360893;14.79276784;6.457065189;7.068010199;-1.829948617;1.169054072;2.276742074;1.362176218;-11.76182371;-8.862763249;-0.5425833;-1.654232932;3.128452052
EL75679;D;-11.21016847;-6.417802326;-9.690986322;0.406693671;0.447154608;2.661803351;1.778542699;7.735122896;-1.496065155;-6.11353654;-2.373830391;-1.18793537;-2.360282331;-4.318203897;4.023042429;0.79607707;-0.541874449
EL75679;V;26.0609647;-16.39377865;5.806972856;15.11884982;-2.454147409;19.59181562;-0.389384134;-1.804200169;-1.964873742;-12.90530964;9.103022898;1.302727865;3.556801088;-5.473838825;-0.2587041;3.896288345;5.339878776
EL75680;D;-6.430791863;-11.18283794;2.709575983;4.498437267;-5.09219629;5.943258444;-2.938821971;7.346238994;-0.03490263;-7.750808016;-1.660686427;0.625166231;-5.147240969;-6.970561403;4.789936789;1.817566726;0.050932435
EL75680;V;29.32662999;-7.750167111;10.91488532;15.30952354;7.803905457;29.75448433;-5.971859507;-2.465562653;-7.388298571;-9.609039874;10.86602843;2.673736576;5.29156823;-2.310403407;2.372583901;6.485669266;5.396992989
EL75681;D;-4.198291669;-14.40610695;-4.025561565;7.226009557;-14.59979326;2.800516067;5.397571409;8.337833156;0.103269519;-7.627098314;-2.758795993;-2.373535978;-5.989221074;-2.992599855;1.167553126;1.980904673;-0.578455938
EL75681;V;32.33400756;-8.239145551;9.401561448;16.40047159;-12.59948604;20.82439322;7.0973497;-4.044874919;-5.099040035;-13.20572488;9.043659685;5.240789562;9.360719427;0.937176802;0.189638718;8.573257238;6.34642855
EL75682;D;-7.562513305;-10.2492094;-2.383209632;8.7609697;-10.05808205;4.459225357;3.069083308;7.248157187;0.87733946;-6.454566445;-3.489344748;-2.678316554;-4.975608374;-5.387459307;0.937905926;0.850102514;1.271933879
EL75682;V;24.7221127;-13.97415669;14.34261146;12.01387756;-2.66078759;24.96348686;-4.917438346;0.198218865;-5.791474845;-10.60838055;10.81743624;1.655883826;4.350136295;-5.429058671;0.186069977;6.214906186;6.191244545
EL75685;D;-19.70432727;10.55925618;-4.503397239;8.756663156;4.369522179;3.999861367;1.033305883;-1.751609004;0.906423311;3.781570808;-0.013856674;-5.505711461;2.822117025;-4.68339016;-6.116002369;0.80385603;0.938109734
EL75685;V;5.440484191;-10.89859282;3.325280932;7.590135687;0.890815061;18.09172369;4.047183246;6.979683913;1.987961901;-2.338381688;1.351242447;-1.575318465;-5.383811797;-12.00138528;-3.755904179;2.699239783;7.184208163
EL75730;D;-21.76618913;11.61925163;-5.934639968;5.52236035;-1.749549463;-2.015478686;-5.571860952;-4.388495739;-2.587637232;4.825103655;2.278957721;-1.253753739;2.750886348;2.76146596;2.074242146;0.471684909;0.61604539
EL75731;D;-5.141464511;-13.70054221;1.239872948;4.198332763;-6.863880017;-11.43723842;-13.19139872;5.828213713;-0.00191765;3.052994141;-7.122278029;4.428423816;1.743275876;2.31792446;3.279203411;-0.685004977;-0.950933669
EL75731;V;-4.505582492;-11.37136576;-0.139593793;11.92395971;2.432046298;-10.27711319;-16.2793596;6.581740898;0.420786703;7.527737242;-5.971607819;2.363269313;5.277978799;-2.708540171;-0.156205737;-0.738420464;-2.833279796
EL75736;D;-23.02776838;14.68402671;-6.047457223;-0.576014565;1.100031076;2.283738935;1.457967656;-5.126544562;-1.455322204;2.120332234;3.488780283;-2.070869933;0.875770039;-0.542323511;0.624335307;-0.261895511;0.837944232
EL75736;V;-16.18837302;2.291257543;-13.65300527;1.605340348;-1.341433683;0.700854031;6.963451274;5.622874942;-1.343140971;-3.358159815;-2.71847584;-6.288803749;-1.357450751;1.07478173;1.247189504;0.019192886;-0.836612574
EL75737;D;-24.04817963;12.46622755;-3.422884824;4.61812793;-5.491783344;1.997479914;1.469035488;-3.878624285;-0.701611043;1.218981419;1.764610466;-4.454056065;-1.985322361;-1.03408845;-4.04601439;0.542390693;1.016740986
EL75737;V;-15.31725736;0.093977366;-0.422336954;8.465507906;-11.26037427;0.589543297;6.035669226;4.579428995;1.048297381;-1.737969959;-5.241844326;-6.175370186;-3.030673283;-2.628160059;-6.24702084;0.704131797;2.711330823
EL75738;D;-23.16400883;15.43387522;-6.519301295;-0.678400105;-0.080616767;2.404425948;2.328767401;-6.258982861;-1.078265263;2.142797277;3.296726383;-2.099126531;0.690548225;0.042769688;0.500598433;-0.302666451;1.477259365
EL75738;V;-20.55358977;8.461718116;-7.962786133;4.939502387;-0.630734225;1.488563821;3.981477401;0.277705135;-0.483930197;-0.25692733;-0.848500584;-5.555329703;0.318685613;-2.123397558;-1.104339703;0.371668961;-0.081021512
EL75739;D;-18.79103229;6.325302173;-9.725215767;-1.018220981;2.333247134;1.484764089;4.402947676;1.766433183;-1.565246771;-2.760645898;-1.102816415;-3.077427034;0.362037296;-1.12940774;2.7005828;0.456820053;-0.4654699
EL75739;V;-12.28343578;-2.524013485;-14.55528838;1.784769322;2.825034464;1.773805489;7.326131404;8.710058505;-1.069046403;-5.621067725;-2.877128412;-5.71539416;-0.971875627;-1.358662626;1.31733773;0.018146416;-0.663756898
EL75740;D;-21.39042954;10.64446978;-9.428959485;-0.557351182;0.688767581;1.79849889;3.718859121;-1.386670213;-1.778079243;-0.726586082;0.286227859;-4.044320883;0.377098197;-0.443137182;2.040065481;0.010806019;-0.645120164
EL75740;V;-11.31388422;-3.222748275;-13.87475515;6.460311606;4.4276459;0.030797722;4.104147129;8.479350724;-0.52559186;-2.386259154;-4.071313455;-5.914871627;2.238692411;-1.397504005;-0.186847769;-0.195102253;-1.422778462
EL75741;D;-22.1722592;11.93098408;-6.329338217;-0.043699963;0.744097919;2.491612902;3.177750507;-2.538878071;-1.298698964;-0.487257415;1.341652421;-3.301318971;-0.177139828;-1.947776891;-0.044512103;0.001802118;0.387361307
EL75741;V;-7.304906348;-6.993260519;-16.1967815;3.642463632;2.172057905;3.723571056;9.517670784;10.51493833;0.087448979;-3.398146574;-3.629678599;-5.87939188;-1.85030799;-1.537707386;-1.596242817;-1.651468393;0.292461297
EL75748;D;-19.67559119;6.230357109;-3.292327549;0.495619865;0.051455844;-1.256984872;-4.917158871;-2.821219426;-1.261943836;0.418680604;-0.215533229;1.996778318;1.83771866;0.069224611;3.875853009;-0.727969303;0.077588509
EL75748;V;-11.15756509;-6.535919648;-9.840404569;4.591692806;-1.735172643;-4.600040285;-1.747625789;6.076010364;-0.519295619;-1.603320769;-5.969218821;-1.369799187;1.696979008;1.276808981;4.02174247;-0.653127014;-1.143112527
EL75760;V;-10.42086118;-5.640318246;-6.971951192;16.9204258;-8.29168393;-6.541880862;-5.012526342;5.428044212;0.694138482;2.275668071;-6.50096863;-3.404222163;3.178289336;3.304163151;1.672596191;-0.361641134;-4.810465276
EL79449;D;-17.76669274;8.901611504;-10.54391356;-1.234629513;3.548179364;-0.545387318;-1.098735054;0.446867744;-3.162535408;1.119444959;3.448915634;-3.165693068;2.321378996;0.048361341;3.253339154;1.074704829;0.420486195
EL79449;V;1.95346256;-12.5620355;-14.6415178;5.378181008;19.09624101;-2.279342689;-0.83000511;11.15103003;0.71595415;-0.870809764;-0.361630917;-4.333628424;5.243596942;-6.794998869;-5.284287761;-0.78463904;0.860687923
EL79450;D;-16.62040764;10.6541483;-14.03551612;-6.191741532;8.059598073;0.680883661;3.06003735;1.238107813;-3.608023625;0.55130593;4.310210695;-3.653482435;3.187745021;0.592035965;3.10028286;1.27912408;0.29555787
EL79450;V;-9.032850196;-1.210312896;-13.22689483;-2.179447352;14.88861584;-2.697010519;0.698918812;8.342952558;-2.110099334;-0.701028972;-0.306132078;-3.164065857;5.86039952;-4.041138746;-1.654391291;2.265922332;0.82307513
EL79454;D;-19.08464003;3.979517751;-6.691567283;-0.546431074;0.488536205;-1.260308714;-3.782841042;0.622307718;-2.905003046;0.187865338;-0.390191489;0.771480791;1.18478125;-0.04485917;4.422481207;0.00022289;-0.467391812
EL79454;V;14.90017345;-24.2828243;-8.428407157;9.485245733;7.297705394;9.414687223;-10.35342732;4.457708812;-0.490696341;-5.787419201;5.820951021;0.065693688;-1.52216051;-7.204669902;-0.632045121;-3.379999383;-2.632204499
AP0073D;;-16.04307559;3.13282015;-10.76479732;-8.620401578;4.784230115;3.010740791;4.543948913;3.818251279;-2.704882074;-4.399263177;0.154818593;0.825689706;-1.261113411;2.029474592;4.476176075;-0.25405052;-1.83378785
AP0073V;;10.71070825;-19.22955898;-22.61625038;-12.44580944;-12.68399173;7.498504125;11.65622046;5.535211208;-0.874041143;1.367693049;-0.274060568;-0.784109399;-9.541242644;5.517766572;-2.135350536;-3.94346625;-0.507242846
