;id;view;meanb;Ant;Post
341;AP0073;D;0.17649486068239684;0.15932512434391374;0.21155634736117038
342;AP0073;V;0.21759607675318865;0.20421029885483258;0.22813618306066671
343;AP0074;D;0.057589976225984184;0.046120253;0.10291102196582652
344;AP0074;V;0.092748679;0.085684349;0.10438604256360319
345;AP0075;D;0.1095656124510137;0.10545102469777701;0.12362226076575168
346;AP0075;V;0.14826395693853184;0.1603963516037685;0.12965526
347;AP0076;D;0.063697303;0.053821543;0.10006444193524827
348;AP0076;V;0.089091714;0.08400396;0.098182541
349;AP0077;D;0.1710015976837998;0.1540490390228097;0.20284097481194815
350;AP0077;V;0.2305517317687703;0.2240851604624758;0.23565346514557386
351;AP0078;D;0.065724094;0.054973774;0.095245176
352;AP0078;V;0.15060440718612536;0.10939110709900142;0.2125188643374845
353;AP0079;D;0.3547738033869828;0.3991993615331809;0.2663723282658072
354;AP0079;V;0.4222787099034109;0.5054700864093069;0.352516158
355;AP0080;D;0.33697528405318766;0.3363512610861232;0.33824856730182884
356;AP0080;V;0.4592416192449776;0.46748766272234493;0.45208050948439743
357;AP0081;D;0.097290092;0.092450469;0.10484990679947327
358;AP0081;V;0.151507488;0.164288521;0.14239972754477648
359;AP0082;V;0.151507488;0.164288521;0.14239972754477648
