id;view;coord0;coord1;coord2;coord3;coord4;coord5;coord6;coord7;coord8;coord9;coord10;coord11;coord12;coord13;coord14;coord15;coord16;coord17;coord18;coord19
EL72621;D;-13.62263726;18.12439534;-15.73111225;-5.414753823;0.388330374;5.165731167;-4.200078816;-1.56390357;3.541594625;-4.759515859;3.913034873;3.993284306;-5.013254667;-4.76794769;3.708051088;-1.038204229;-0.695100336;-1.073947175;-0.306562798;0.641712481
EL72621;V;-2.349053673;19.15354834;-26.86232391;-8.734359288;0.676873467;0.712436166;-0.037756127;-1.399624975;1.498044793;-5.30096384;-2.064595662;-0.916688982;-1.968678224;2.090264043;5.495154445;-2.125824214;-3.098112574;-1.44538425;2.237385912;1.067593679
EL72654;D;-24.32778912;6.712742799;16.29274185;-0.800149789;-1.086788691;-4.31653833;-3.204788337;-2.99314404;4.256522535;6.321820502;1.700661958;-2.447660419;4.38093628;0.001094733;3.747179628;2.277797043;-1.459723767;-1.463116525;-0.478818116;1.099423274
EL72654;V;-21.25708572;1.969522322;9.427354024;1.344982451;-4.61040184;-13.00187458;-1.362737852;1.430844233;2.789816247;4.691178736;1.010290609;-3.282573036;-1.130560076;2.890556354;1.035754302;-1.595968683;-3.741916605;-0.944802821;2.675382192;1.173396876
EL72659;D;3.278971299;2.590570045;-24.11281182;-2.691220462;-3.88004961;-2.039358342;-7.868020495;0.823366028;-2.590215653;-2.693620996;-8.862325182;1.46254478;-5.236556051;1.42229192;2.83306069;4.63596647;-4.819621341;-8.680447723;-2.528314738;-0.297016276
EL72659;V;18.04524206;-0.560881194;-16.77305766;5.606920935;-9.909702333;-12.13925773;-5.639375412;-4.817888651;0.345894107;1.840500539;-14.86354541;-4.145154948;-1.520150424;14.95828708;4.460503445;4.337076452;-4.465283541;-6.004071504;-5.079573235;5.062674528
EL72661;D;13.0288861;12.11130405;-25.56601212;1.84207622;-11.14078973;6.931937644;-6.398263914;-5.958351593;-8.019151073;3.183876032;-13.3387488;-7.068164719;0.696697346;12.61111896;8.895362605;5.703645512;-2.228473395;-13.65077148;-3.698273467;2.76944061
EL72661;V;23.92462077;11.80096149;-15.24366318;13.88218287;-17.70454937;9.501650742;-6.239430754;-13.97404795;-6.184672493;9.084018589;-11.14531473;-8.637217333;-0.253018681;20.83569525;6.19269997;8.532540526;-3.068958275;-13.55948173;-6.615259282;6.513786141
EL72664;D;-24.67409042;6.847704018;16.71326913;-1.16133646;0.138894742;-3.372640118;-1.78019272;-4.752530742;5.178042916;4.837838305;2.422495175;-2.717837314;4.409549942;1.406794397;3.524579891;3.055907188;-1.165087941;-1.265899354;-0.736099224;1.407366966
EL72667;D;-24.36290697;8.149061906;17.01337856;-1.359075789;0.459965824;-3.892746015;-1.629992775;-3.207293249;5.706202324;5.725109941;3.393249015;-3.042895562;4.301303882;0.341160362;3.432965275;2.610581634;-0.800392805;-1.26926594;-1.310377261;2.456193838
EL72667;V;-21.985959;1.983800563;13.50251932;-3.946999125;2.328905592;-11.24199965;7.031479631;0.922022706;4.470138398;2.873579674;6.542115803;-4.554037233;-0.1343017;6.098465959;-1.333787488;2.363406717;-1.137018184;-2.996821016;1.768700765;3.189786439
EL72668;D;-6.360446677;11.88262311;-19.28407397;-5.22106098;0.427931945;-16.19594294;1.244817993;7.55875047;-0.456277162;-1.132449812;3.588522858;1.383769508;-6.255653951;-0.317758019;-6.83805392;2.422284362;-0.246607712;-5.272183734;-2.840249498;-2.140885586
EL72668;V;29.2407841;13.17393331;-23.0283245;5.36392775;-7.808210733;-24.42974977;14.35713319;-0.565443192;-1.154756385;4.821694328;-5.929288943;-12.84661159;9.697912658;4.308662428;-2.479832014;5.473965506;6.255657997;2.658124678;-8.504824609;-3.465002684
EL72703;D;-24.47187454;9.42909756;12.73605387;-2.266200882;2.577696493;-0.107629124;0.595132831;-5.300914919;6.512365737;1.448843393;3.37914957;-1.305352856;2.351688704;-0.768972842;1.107290542;2.965192704;0.650067673;-0.186483428;-2.942487257;0.844869143
EL72703;V;-4.289381189;3.888211576;-7.768945873;3.077458;-0.276166874;18.85160357;20.41169875;-10.84593234;2.260993107;-8.269333696;-1.903745236;1.790042404;-8.612340517;6.197814713;-3.087509974;6.383974744;3.085759542;2.910692783;2.576682331;-0.647588178
EL72709;D;-23.46158491;4.920227906;15.55848291;-0.512488291;-0.241924341;-0.536073594;-2.121422139;-3.921043744;3.615330998;4.220214178;-0.270254854;-2.104203679;4.637927852;0.541379213;2.729987546;2.088950056;-0.443490574;-0.248008158;-0.772484146;-0.27073788
EL72709;V;-9.336280931;1.033511506;-3.657486852;6.903455406;-9.499961669;14.98672253;2.550246423;-6.474079883;-4.239922523;1.13744376;-5.644525631;-0.9775137;-7.252357463;3.511200835;1.747558425;4.551492113;5.139372845;-1.067120407;2.834913149;-1.131105813
EL72712;D;-23.90584404;4.674040296;13.66643616;-1.768209619;1.502090614;-1.784476655;0.934693883;-3.239462178;4.776313413;1.572971608;1.383793276;-2.19098442;2.990614514;0.539818141;0.29657428;1.604816218;-0.110920897;-0.614120255;-2.046638092;-0.138874485
EL72712;V;0.77256465;-6.642035708;-9.21936235;1.794900784;-0.704243758;15.460521;16.9052211;-7.250283058;-3.024024874;-7.627219367;-0.24747371;1.158949422;-9.766349887;9.519843954;-3.419419854;9.491920724;1.284817879;-2.763321558;3.868548356;1.77990056
EL72716;D;-23.8079102;8.060631218;14.67667314;-2.817057365;3.066924317;-0.417445618;0.496882708;-4.063514903;6.565030986;2.471212507;2.573715094;-1.618006704;3.621553423;0.373637138;1.729786153;3.61568595;0.214068289;-0.846822053;-2.462826969;0.853144958
EL72716;V;-1.793322092;-1.29791073;-11.34561677;12.27497666;-9.021077086;14.95683456;9.20581458;-8.61338877;-3.642448889;-4.39496014;-4.627933475;0.460159084;-8.416394963;6.814963454;-2.090665906;5.750899273;3.721313157;-4.537974279;1.001051314;0.466149509
EL72718;D;-22.53807521;2.494225012;14.33416928;-0.164266611;-1.936742921;-0.071184554;-4.092874502;-1.639994949;1.057191305;5.274171933;-1.2688425;-2.013709732;4.329709117;-1.05185481;2.295681503;0.761232623;-0.048687499;-0.670344768;-1.01684831;-0.140367798
EL72718;V;-20.31443783;-3.777551134;13.48395034;-0.523343332;-1.624399047;-2.08473778;2.080429448;0.313781879;-0.101542582;2.952159645;0.428183477;-4.972539321;1.796506249;3.682090403;-0.624720684;-0.422863543;1.353551214;-2.266900088;2.221179728;1.348133108
EL72719;D;-23.10352934;4.957820776;14.48028222;-0.685170031;-1.898331177;-1.238888741;-5.086944149;-1.451968824;1.853308537;6.248222242;0.170489547;-2.019597499;4.025002423;-2.377930907;2.716430566;1.355530703;-0.257837792;-1.060260261;-1.078004877;0.759439786
EL72719;V;-22.49446882;3.498396599;14.28860644;-1.098661798;-1.234583862;-1.126379721;-3.737913754;-1.368937982;2.063410426;5.541644989;0.140262303;-2.443212887;3.334917575;0.321759283;1.705071727;2.525066826;0.142998417;-1.380813804;-0.487005876;1.32646021
EL72720;D;-23.63271434;4.136108025;16.13916549;-0.674660392;-1.385869036;-5.015709532;-3.185436153;-1.572215253;3.202556186;5.805244842;0.904144788;-2.332984297;4.245253839;0.142774127;2.300221307;1.003577829;-1.252211419;-1.551791226;-1.050359236;1.419304895
EL72720;V;-22.46647561;2.029515446;15.65903498;-1.376309653;-0.5964918;-5.460987888;-1.569090186;-0.878738093;2.991676727;4.81985111;1.575479569;-2.795620307;2.709788206;2.921503404;0.844376551;2.15152015;-0.715798142;-2.366809999;0.738895463;2.861598865
EL72723;D;-14.68827704;4.73559033;-8.402520546;-2.649088875;-3.671107498;4.658884261;-2.548051213;-0.087103953;-0.168867821;-3.140683072;-1.776257693;1.203632619;-8.109192221;-3.962472296;0.781046541;2.438738103;0.089856546;-1.979024651;-1.472042651;-0.787711507
EL72723;V;1.854910498;1.553347984;-22.11672917;-1.285026254;-10.47432438;8.586740211;0.522397415;-2.29651824;-3.630647255;-2.34538282;-3.346737943;-6.217992534;-14.32334371;-5.860651494;4.114225431;1.652190125;-0.282870793;-4.720244837;0.79668699;0.340285075
EL72738;D;-20.16973891;9.05776581;3.594674041;-0.262534516;-1.165653825;9.515940859;-3.882514052;-4.793478667;2.127420195;1.034361409;-0.269264519;0.95438246;-0.348791362;-4.704899841;1.885916021;2.502943763;2.802874481;1.193439274;-1.814021091;-1.191681767
EL72738;V;-3.971206155;19.15735469;-20.92011693;-1.371968208;-0.3790957;19.70684902;6.194057223;-7.705885809;5.332070155;-9.742393568;-1.220401179;1.840527444;-4.501817092;-3.519057113;4.834924162;-2.839186018;1.115414959;3.897166178;1.39993516;-0.352825064
EL72747;D;-23.55729957;4.779060058;14.37337687;-0.699681646;0.78604238;1.007124635;-1.211187896;-3.853538086;3.513155929;2.772505804;-0.125411004;-1.943074603;3.627620119;-0.20104297;1.503781507;2.217935596;0.911374162;0.072556128;-1.554231605;-0.291405557
EL72747;V;-20.03146058;4.086214611;3.786930496;-1.940091651;1.949108303;4.537345453;5.719037275;-4.036231842;5.445505348;-4.852534442;-0.875355604;-0.758892718;-1.512114099;1.123811468;-1.217987998;0.726420138;0.572589841;1.983185269;-0.619247602;-1.343250384
EL75301;D;-9.758665802;-11.85551765;6.610159157;1.545332995;1.76063771;16.69344811;0.887246712;1.600223827;-5.549414361;-4.866314024;-5.500012378;3.942738382;4.953096087;1.101440839;-2.316087774;0.671473607;4.458806495;5.067010949;-1.881769453;-2.943381571
EL75301;V;26.92491832;12.24400213;-2.700570445;45.0644078;-15.00028328;9.051044448;28.64700564;-8.355289864;3.952534284;29.86395443;0.820979458;8.29559518;1.87083123;-13.51245437;-0.972352442;-13.37020846;1.771416353;-0.305617958;-1.105238265;1.197887033
EL75302;D;-10.27014778;-10.36677539;7.98772732;3.371352543;0.347652122;16.36429245;-0.81622662;0.7736255;-4.922590991;-3.301879947;-6.455680877;3.856299754;5.495177077;0.775386911;-1.741767333;0.394306033;4.361061719;6.006686263;-1.010709512;-2.884054038
EL75302;V;27.94373159;1.781096827;-4.837251691;41.34469882;-15.96397299;7.265347445;27.35608891;-9.248999387;10.99203208;19.84756607;1.575305872;6.782519548;-1.240790844;-11.3859515;-1.756196802;-9.919558424;2.766154572;3.72457918;-5.26413125;0.424471588
EL75326;D;-13.145829;-10.098288;6.14336062;2.904206057;-1.201121978;10.21885051;-2.667289684;1.892710615;-4.472867218;-3.1214407;-6.095924866;2.968067266;4.022632555;0.286589878;-1.877964556;-0.68993773;2.128727218;3.461569754;0.394591749;-2.134845913
EL75326;V;34.39900173;22.25006401;4.277554447;45.6314199;-6.332532449;10.29813672;36.16043591;-7.518288255;-3.162716984;42.50445319;3.542217833;19.50225515;5.269728811;-14.74906047;-2.404101072;-7.325689821;-6.483085341;-7.788521017;4.400295601;2.707242676
EL75327;D;-4.710524361;-15.60606921;-5.191848355;6.423962172;-2.679434574;-1.496369879;-4.479136176;3.970766112;-3.076537527;-7.143354243;-5.593152692;5.608422469;1.959700627;-5.461977619;-2.916396793;-4.040818878;-2.620290723;3.745419876;-2.592872405;-1.778924622
EL75327;V;32.77473389;20.72307665;5.179477412;46.3930148;-9.285177759;11.73971933;37.3569147;-10.33786205;-2.115522957;45.31939105;-1.144743946;22.94427344;1.308364842;-7.90750782;-1.217199467;-7.899200505;-7.073590005;-7.931525837;-2.137291712;8.763427946
EL75328;D;-14.55417789;-10.51379914;9.959298227;1.132883899;1.250490112;9.008494642;2.607975202;0.279045404;-2.510391864;-4.047406077;-4.897333261;1.059921624;5.002257314;4.274125105;-2.088847699;0.252345998;2.59170136;2.826302274;0.126159853;-2.9001124
EL75328;V;34.81069342;19.35028932;4.282968607;49.13659675;-5.001914643;13.69285737;32.05140157;-9.480369761;1.525503268;36.90935353;4.048203738;14.7610251;0.386642845;-13.14520071;-3.827384637;-4.711029116;-6.951851306;-10.34539908;-0.381403269;1.087240407
EL75334;D;-20.79280492;1.884424754;9.905935603;1.329769484;-3.034027578;1.350808652;-7.190761312;0.360710731;-0.530530635;3.495995734;-2.687856808;0.4548968;2.753897369;-2.749596066;0.889229093;-0.115255692;-0.277414274;0.689904595;-0.575031223;-0.961616986
EL75334;V;18.12323332;-12.05595584;-12.59255453;21.30452481;-18.69249428;-2.755618583;3.144582643;-4.431536993;4.95050984;0.089468985;-4.037659148;-4.511686634;-5.51730064;-6.093282092;3.212275049;-0.914176983;3.413309075;4.766897583;-4.254712722;1.179052825
EL75335;D;-21.01824956;1.513278112;9.906262642;-0.21577479;-1.585229372;2.513248217;-4.797789621;0.40097147;0.302124496;3.000427697;-1.685303218;-0.519825213;2.838426847;-3.075231172;0.185242715;0.271559097;0.879325312;-0.151996213;-0.967680183;-0.707587377
EL75335;V;22.20363059;-7.673985829;-9.928056225;28.83635957;-21.98322989;2.960168031;10.98465536;-8.119678484;6.820311997;9.417160227;-1.455807039;-1.666867335;-8.400092135;-4.689013174;0.372721357;-0.452221658;3.732357592;5.845757215;-3.635856076;2.776019909
EL75337;D;-20.23699405;-3.280296585;11.95659192;-0.59186837;-0.721250935;1.214491117;-0.710531676;0.500155193;-0.417568471;1.550032463;-1.706696583;-2.12749304;3.667651787;-0.486957628;-0.244575617;-0.511934508;1.442670333;-0.372522467;-0.532376078;-0.804703552
EL75337;V;25.45259961;-19.97799648;-8.740400625;16.75172225;-13.12806469;-16.27499996;9.005649991;-3.512561394;14.45661538;-4.569994961;2.040216834;-4.504183615;-2.028483609;-5.738127683;5.971193131;1.386754668;3.795258465;6.031995931;-5.259024676;1.7966952
EL75346;D;-11.65155832;-5.033869151;-5.053910364;8.066123691;-7.827986724;-7.85591216;-4.500403032;4.680041448;-2.294374557;-2.127105781;-6.542011525;1.903687027;-4.373203894;-1.008523443;-0.451790096;-6.02822819;-2.156355522;1.981233401;-0.336639418;-3.563277695
EL75346;V;15.89669095;2.53668687;-6.064949837;42.09961824;-19.61058234;11.56375234;21.54555929;-13.49231077;2.693779345;19.05877025;-6.771440301;7.155999975;-3.822073397;3.178947881;-1.675468221;-10.02522314;4.680756531;2.984195119;-3.899001497;5.331101571
EL75347 (1););32.11875515;-0.857288163;14.29393144;-0.497106924;9.732326848;26.27820786;6.67980367;62.33635309;31.6862428;8.509622135;-11.8473559;-2.78912476;1.91607379;3.149253337;6.199074278;-3.363107737;1.704236409;-3.491272409;0.35535351;0.304288051
EL75347;D;-18.18768875;0.842780887;1.859561977;3.787955184;-4.454320305;-7.137713102;-4.776769818;2.994324034;1.324224009;-0.355481494;-3.805823308;0.57531924;-2.689914684;0.393091559;-0.132083989;-3.578850501;-2.252537851;0.840247993;0.461748688;-2.631766973
EL75347;V;14.32806372;1.558006263;-5.883507657;39.43884979;-22.0812293;10.54800492;20.81964068;-13.50620004;1.784539395;18.35824729;-7.920215995;5.306504723;-6.083728696;3.739506772;-0.930684702;-9.017342356;5.333277879;3.885610445;-2.407684874;5.881044054
EL75348;D;-12.4630604;-10.17427643;-2.670224244;-0.778432268;2.186997016;-6.857860433;3.099848814;4.219208017;0.255324791;-6.26284489;-4.868096046;3.534872013;-2.213522198;0.063420873;-2.552986725;-1.059643689;-2.817479142;-0.026585004;-1.338935662;-3.615993617
EL75348;V;24.64917953;-11.130054;-8.09028278;39.87037406;-9.401277457;5.822365644;6.280029597;-14.62919455;9.193850983;1.073851548;0.007457693;9.44500531;3.424300615;3.591917635;-7.53715145;0.37696907;0.345423333;-1.168173064;-7.11554654;4.927215559
EL75353;D;16.79339748;-30.73487652;-3.49011761;-1.156438778;8.204784384;-0.34662612;-1.191477244;-0.023579637;-0.826740859;-5.417132858;3.102529689;9.559425243;6.779991462;-0.641261707;6.481928581;1.32617236;-3.300856894;3.09549067;-4.235377351;-1.01862789
EL75353;V;43.1978662;-8.662153564;12.25625742;-13.86930477;-0.949540546;-11.13232516;-13.93384716;-13.56976048;18.71529282;1.254880271;-0.653346241;9.129894941;-9.749553684;3.520366268;10.76093684;-1.938410775;17.3264071;-2.038034785;7.543013564;-4.798902073
EL75354;D;-14.64009135;-7.71108142;5.6970195;2.795030687;-4.419005853;6.3388711;-2.091316585;4.163830976;-4.775646145;-0.132522233;-4.85319574;0.798086449;2.513263032;-1.644850024;-0.819759274;-2.212316572;1.709517024;3.563994641;-0.663460871;-3.020204335
EL75355;D;6.023823031;-23.26131893;-10.82612198;-4.082249993;-0.740367778;-5.440004852;-3.012884183;5.644529902;-6.109698383;-0.822422036;-1.764709716;3.266117529;-2.162764715;-5.975687307;-0.376650976;1.083398986;-2.932475884;2.089395041;-0.331393;1.781935087
EL75355;V;33.47214506;-14.09951558;-8.157590404;-7.147877384;-0.751376937;-23.24819378;1.026564243;-1.814577947;10.65810849;5.959715074;-1.777894075;-10.92884641;0.595929967;-10.26775568;-2.4244074;4.023675139;12.10996659;5.024210825;-0.186949645;1.374949867
EL75357;D;-18.83117606;-4.627646984;5.439255298;-3.178546398;-0.583866278;1.306116738;-0.117135187;2.855266223;-1.542850717;-1.170417148;-2.332199786;-0.209999331;0.152673821;-1.200570816;-2.219059155;0.274213487;0.413031814;-0.396513482;-0.721693307;-2.574292841
EL75357;V;24.63467222;4.085532362;-26.42693769;-7.039901306;-9.693233154;-1.414112049;-6.941253805;4.326536492;-0.869353307;4.099780472;-8.614079801;-12.75674344;2.4706643;0.281692135;1.424711852;10.18085465;-2.245110621;-2.185577617;-5.955725838;0.752406531
EL75358;D;-21.48970371;4.586501535;8.224947812;-1.428588805;-2.30098247;-0.883209636;-7.002722553;1.963194491;0.582014863;4.582985457;-0.26384472;-0.007525109;1.197600804;-5.236627344;0.498557747;0.84618566;-0.253900989;-0.847223241;-1.470040884;-0.100737699
EL75358;V;-17.47383102;-5.133749404;2.922927714;-6.262261083;0.641526318;3.311093396;1.928084612;3.958029631;-4.227479056;-1.406576618;1.603007378;-1.224241237;-1.281635391;-3.002174766;-5.009740812;0.883033531;2.174682257;-1.629178601;-1.441611206;0.472040027
EL75359;D;-20.71465815;0.245001119;9.414942353;-0.755154699;-2.187821694;1.592964174;-4.323291905;1.401991112;-0.544651892;3.103731;-2.120444733;-0.567728035;2.428530563;-3.069740018;-0.049909755;0.603012753;0.502421241;0.227679565;-0.658223415;-1.156273471
EL75359;V;-5.704369773;-18.29069815;-2.375725541;-11.17795479;5.729411794;3.694973769;7.194197358;5.714192599;-10.66174848;-1.3600618;5.040727436;-0.255640623;-1.468671807;-1.282624331;-4.185966829;2.003838729;1.834473144;-3.478859757;-1.047311598;1.13992188
EL75360;D;-15.46399782;-6.462275454;3.150789381;0.573857779;-5.202564728;0.981935282;-6.484039515;5.570404043;-5.956902742;0.930905087;-3.531577553;2.468298223;0.708930243;-3.061374026;-1.614000317;-0.611178971;-0.983994989;2.166359446;0.854239504;-1.922674594
EL75360;V;-0.243558041;-15.51152066;-11.70576191;-4.475158988;-6.075168618;3.040534076;-5.604716774;6.380209486;-10.30731299;-0.22448044;-0.87984817;-0.581083045;-5.388797855;-7.234707707;-2.525063237;1.929758385;-1.388976213;0.203113016;-0.314750349;1.512775992
EL75361;D;-15.5326136;-4.870575617;1.933511786;1.513076422;-5.259522947;2.314588681;-6.987617151;4.881007854;-4.452506264;0.112551303;-4.332790651;2.74057633;0.751204597;-3.577021366;-2.241611338;-1.476559042;-0.654274603;2.89357058;0.319879182;-2.324414323
EL75361;V;5.200038643;-4.395394606;-14.72889807;8.03307533;-15.03286344;-3.404876763;-7.313485128;7.80534391;-3.612357279;0.774791123;-1.959620101;-5.699183418;-5.420635401;-7.996181114;-1.451208437;-1.816496452;2.590408227;2.731896862;1.090969208;0.58435671
EL75362;D;3.741851277;-0.064816629;-13.9636601;14.72476316;-17.775406;-1.215528326;-0.886638903;6.588589899;-3.36724161;4.837127631;-2.795094106;-2.684884121;-4.697481838;-6.06825105;-0.073634018;-6.869803004;4.685913991;5.521159108;1.815344906;-1.137488115
EL75362;V;36.19334029;18.94222641;-0.958669669;25.52058767;-14.22400585;-0.380005246;21.02454832;2.582041674;-5.741327134;24.45934385;6.728567813;-5.124014682;10.97304173;-8.176711535;-9.188191052;2.705452239;3.208767109;7.462179413;10.09578072;-6.225223831
EL75364;V;32.32550339;-2.4596578;-10.99919559;-3.281787978;-14.13180043;6.206766135;-10.91293529;-0.578611914;1.661001098;1.225679631;-9.010115925;-14.56352904;4.666501642;5.339823076;-1.079767108;4.106050731;-3.108584209;0.240008783;-1.244334777;4.610102036
EL75365;D;-11.2502185;-11.36381671;1.668595648;2.350077606;-6.559041392;6.152923792;-4.213213015;5.10685764;-8.427963515;-0.611803158;-5.048299501;1.359246433;0.569485693;-2.185766379;-1.56242566;-1.368332968;1.158608532;3.645680658;1.013397766;-2.45341988
EL75365;V;34.05945677;-3.150854942;-8.23041732;-4.360578881;-14.60457313;4.597376647;-10.12902722;0.322299191;0.208427646;1.922936934;-4.530266818;-14.32980338;3.107253994;6.484550811;-4.278425425;3.840737722;-0.669258751;2.027521261;-1.829145557;4.460720473
EL75366;D;-7.995582324;-9.865230654;-4.163705125;0.940387804;-10.99155013;0.67104344;-6.857824184;6.428901983;-8.417100682;3.541175807;-4.591476119;-1.718951328;-5.063709137;-6.411387615;0.776457938;-0.762640775;-0.05067985;2.48789011;2.932864235;-1.09949555
EL75366;V;23.03319762;-14.21360417;-15.52299472;-16.15512803;-2.20168122;-0.703043297;-6.01374553;-3.076945563;0.370028183;10.63731496;-6.546775554;-8.215693107;-4.097606631;-3.150455665;0.129913187;1.748047264;-5.665761877;-0.791156076;1.45979325;2.590295839
EL75368;D;22.64773673;-14.51944366;4.982063588;10.3021765;15.78549671;8.250185307;-21.42976654;-4.164534237;4.238118704;-3.477448253;-0.424375535;6.410377554;6.007992212;0.007493631;-12.82068393;-6.937226011;1.440722442;2.463183631;15.02587221;15.36486984
EL75368;V;29.75220386;24.35437056;23.80795237;34.76852135;45.96584084;2.575485604;-17.75902819;8.114441337;-10.90824297;2.623324777;7.320981287;-16.85912774;-11.06963249;3.803205718;-1.586838444;3.383281941;-12.3069798;16.98869865;11.3460176;12.06129164
EL75380;D;16.72164041;-0.155962099;-2.933576646;6.094638984;24.36171945;4.07718259;-19.31699289;-0.894886696;2.332452964;-2.939351262;-7.179220544;4.916861705;3.68881536;-1.576957048;-11.37503795;-5.608689443;2.294045943;-3.465361435;5.569479678;10.24006396
EL75388;D;22.64773673;-14.51944366;4.982063588;10.3021765;15.78549671;8.250185307;-21.42976654;-4.164534237;4.238118704;-3.477448253;-0.424375535;6.410377554;6.007992212;0.007493631;-12.82068393;-6.937226011;1.440722442;2.463183631;15.02587221;15.36486984
EL75388;V;29.75220386;24.35437056;23.80795237;34.76852135;45.96584084;2.575485604;-17.75902819;8.114441337;-10.90824297;2.623324777;7.320981287;-16.85912774;-11.06963249;3.803205718;-1.586838444;3.383281941;-12.3069798;16.98869865;11.3460176;12.06129164
EL75390;D;16.72164041;-0.155962099;-2.933576646;6.094638984;24.36171945;4.07718259;-19.31699289;-0.894886696;2.332452964;-2.939351262;-7.179220544;4.916861705;3.68881536;-1.576957048;-11.37503795;-5.608689443;2.294045943;-3.465361435;5.569479678;10.24006396
EL75390;V;29.34748076;15.41879317;16.28578446;40.07434569;36.10371698;6.154318475;-19.85877494;-3.077120361;-5.724586847;-2.485688627;4.72693033;-11.77641942;-4.891459664;1.103417734;-8.132276891;-1.853906462;-7.184389505;4.804277393;10.1215669;9.208232993
EL75402;D;-2.650048339;-7.39751208;-3.981741976;8.400140179;-2.555360218;-6.624059903;2.362251059;0.840372377;2.293768807;-5.419396383;-4.184251623;-3.027681462;-1.232309188;-7.422968906;-4.49106514;-7.210373501;4.404990267;2.4056034;-2.311851983;-0.172669181
EL75402;V;30.15754635;1.011722729;-5.788208367;-13.84024803;-3.601641472;-10.44692355;3.443495038;-1.505850473;0.620421989;2.751451839;-5.440051671;-14.96816305;1.29664778;0.870881767;-12.82658539;7.979100069;6.562674297;0.5033368;-0.171113431;-0.602886561
EL75424;D;-3.863229734;-13.80723308;5.438161039;3.879182457;1.723088482;18.86555749;-3.111663888;2.682358581;-6.239687802;-3.861656076;-4.672942357;6.821980702;6.290527782;-1.129955732;-4.201008019;-0.505849042;2.717326252;7.637817473;-1.947138691;-2.124767335
EL75424;V;37.49727975;-10.21038095;2.24872768;17.12433609;-15.6607455;16.92513554;-4.545614246;-4.135273017;17.20475394;-2.604105316;9.963897806;-0.16859656;-2.777889196;4.206286766;-10.47052096;15.6358018;-1.642226973;2.359185582;2.038298452;-1.06593904
EL75426;D;2.326415204;-14.06681172;4.74688133;4.228752913;3.625721006;24.12381629;-1.598580613;4.024625609;-4.604900234;-5.014216761;-4.210270204;7.390205637;6.327650218;-0.038548252;-3.758653206;-0.221519913;2.79001033;6.554624434;-3.934409553;-2.405936099
EL75426;V;44.11091356;-5.334949483;13.11603184;9.989430888;-13.68935253;19.28024496;-5.710610076;-3.998868507;25.19365374;-3.078312423;13.32457862;7.687588611;-6.71459322;8.116690434;-10.90551835;16.81925028;-3.668528388;-1.361892493;2.26764801;-9.048048999
EL75428;D;10.79569066;-18.39531005;6.645963886;7.411855386;5.823961149;24.47971526;-1.499943402;3.265478524;-0.630857041;-5.859008679;-0.884962393;9.341482969;7.427476845;3.656628325;-6.002131604;-0.274315542;2.404554611;6.993001363;-2.51171964;-0.041427067
EL75428;V;51.80227075;10.93481657;22.02687338;14.674381;-13.52441104;20.54167871;11.34859507;-2.059178162;29.19464709;3.953664205;14.41395581;20.7432024;-15.6049282;10.97887852;-11.31504533;34.56965762;-13.50072236;-5.752924128;-0.381405324;-17.37782417
EL75429;D;3.360989012;-20.15992119;5.582320493;5.583116405;2.347438363;20.97205209;0.927939212;1.951961966;-6.985671235;-5.197152897;-1.785537573;5.528265857;6.560578834;3.020419494;-2.929508172;-0.260442342;3.484509448;6.497159713;-2.606889106;-2.301588568
EL75429;V;49.00883372;3.229633115;10.23755314;22.94643037;-16.91541254;21.83815047;13.66171659;-5.442782659;25.75115984;9.176149106;12.20151773;13.00965272;-10.81529877;8.893770121;-13.19391375;31.47472569;-7.959647102;-2.062660199;-3.918620203;-14.13119302
EL75430;D;-4.527563683;-16.86713252;6.158275472;2.14637626;2.193252699;18.56047757;2.34820256;1.376441143;-6.988744509;-5.665565327;-4.087605236;3.974025294;5.572729111;2.303361706;-3.654762482;1.16833745;4.07327958;5.666214875;-1.766220549;-2.797327202
EL75430;V;27.43262792;-15.61988689;-5.873974576;14.83719195;-14.55909884;20.13062397;-0.005237124;-3.685911414;5.408948369;-1.224432129;4.70543741;-3.168148905;-2.407716827;3.502279772;-3.960144972;8.980844417;1.388892905;2.042912876;-0.377909504;2.76130711
EL75507;D;-22.79602675;12.77602649;10.970069;-6.04715428;7.750274595;1.880781735;6.608489475;-5.305257501;10.30427088;-0.359304735;7.057263406;-1.219499815;0.135362215;-1.225756746;-1.29264948;4.3010233;1.931157244;1.634400581;-2.944153621;4.661252172
EL75507;V;-3.912046583;21.63870932;-15.06826163;-12.09689145;11.60381255;8.879587549;16.41463908;-10.01262446;8.767462399;-9.639170538;-1.02725114;-4.867749443;2.276726863;4.407000038;6.361956578;-4.89229949;-5.306645996;3.502925829;4.376316587;3.619437887
EL75508;D;-23.42846483;7.488030684;13.80436226;-2.506684315;2.111695617;3.002368471;-1.763305187;-3.319637584;4.256922475;3.853146097;1.985062433;-1.384045024;3.690849184;-3.514577854;0.996358482;2.411802046;1.982289229;-0.263818628;-3.378829127;1.366236853
EL75508;V;-13.12492729;9.64732735;-4.609398031;-8.995537484;7.592589484;18.33571898;11.73817575;-9.165989589;8.018574799;-9.268639195;-2.316415328;-0.863385478;-3.808760995;-4.221375976;1.470925073;0.009712225;-0.759506422;4.447059613;0.525291907;0.904922891
